cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
01/12/2006 15:00,7433 53RD AVE,6,6C        ,1443,459 PC  BURGLARY RESIDENCE,2204,38.50450574,-121.4181768
01/12/2006 15:01,4300 ELVAS AVE,3,3C        ,803,459 PC  BURGLARY RESIDENCE,2204,38.58039221,-121.4425982
01/12/2006 15:02,26TH AVE / 34TH ST,4,4B        ,969,TOWED/STORED VEHICLE,7000,38.52903959,-121.4705174
01/12/2006 15:10,MUIR WAY / KEMBLE ST,4,4A        ,904,529 PC FALSE PERSONATION,2604,38.56094454,-121.5039523
01/12/2006 15:14,SUNBEAM AVE / N 12TH ST,3,3A        ,709,TRAFFIC-ACCIDENT-NON INJURY,5400,38.59283398,-121.4809741
01/12/2006 15:26,1401 ARDEN WAY,2,2C        ,616,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.60468382,-121.4315006
01/12/2006 15:26,26TH AVE / 34TH ST,4,4B        ,969,TOWED/STORED VEHICLE,7000,38.52903959,-121.4705174
01/12/2006 15:30,320 RIVER BEND CIR,4,4A        ,923,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.55788924,-121.5125729
01/12/2006 15:35,3000 C ST,3,3C        ,811,ACCIDENTAL FIRES/ARSON -I RPT,7000,38.58052479,-121.4630968
01/12/2006 15:35,4135 14TH AVE,6,6A        ,1042,243(D) PC BATT/CIVILIAN W/INJ,1315,38.53970995,-121.4585685
01/12/2006 15:39,23RD AVE / FRANKLIN BLVD,4,4B        ,969,TOWED/STORED VEHICLE,7000,38.53184858,-121.473503
01/12/2006 15:50,MARYSVILLE BLVD / SOUTH AVE,2,2B        ,516,SUSP PERS-NO CRIME - I RPT,7000,38.63292418,-121.4305962
01/12/2006 15:56,FRANKLIN BLVD / 29TH AVE,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52659231,-121.4721784
01/12/2006 15:59,1711 G ST,3,3B        ,726,148.9 PC FALSE ID TO OFFICER,4803,38.58121716,-121.4818667
01/12/2006 16:00,10 CEDRO CIR,1,1B        ,423,10851(A)VC TAKE VEH W/O OWNER,2404,38.61931721,-121.5090098
01/12/2006 16:00,4100 INNOVATOR DR,1,1A        ,336,CASUALTY REPORT,7000,38.64245072,-121.5100794
01/12/2006 16:00,3500 FLORIN RD,5,5B        ,1367,484 PC PETTY THEFT,2399,38.49407763,-121.4673944
01/12/2006 16:00,23 NAUTILUS CT,4,4C        ,1259,594(B)(2)(A)VANDALISM GRAF-400,2999,38.50749407,-121.5437781
01/12/2006 16:00,2250 68TH AVE,5,5A        ,1384,484 PC  PETTY THEFT/ OUTSIDE,2309,38.48934244,-121.4859396
01/12/2006 16:00,6562 WYNDHAM DR,5,5C        ,1637,246 PC SHOOT OCCUP DWELL/VEH,5213,38.46830127,-121.42384
01/12/2006 16:13,FRANKLIN BLVD / DONNER WAY,4,4A        ,928,TOWED/STORED VEH-14602.6,7000,38.54815629,-121.4758233
01/12/2006 16:19,2236 PIERRE AVE,5,5A        ,1503,TOWED/STORED VEHICLE,7000,38.47849643,-121.4854238
01/12/2006 16:23,2936 SAGEMILL WAY,1,1B        ,424,242 PC  BATTERY CIVILIAN,1313,38.61982993,-121.503035
01/12/2006 16:24,3116 2ND AVE,6,6A        ,1011,211 PC  ROBBERY UNSPECIFIED,1299,38.55367374,-121.4729887
01/12/2006 16:25,5770 FREEPORT BLVD,4,4C        ,985,529 PC FALSE PERSONATION,2604,38.52199137,-121.4990149
01/12/2006 16:28,5501 REXLEIGH CT,5,5C        ,1661,459 PC  BURGLARY RESIDENCE,2204,38.44688612,-121.4429865
01/12/2006 16:30,2730 FLORIN RD,5,5A        ,1363,10851(A)VC TAKE VEH W/O OWNER,2404,38.49511942,-121.4760448
01/12/2006 16:31,23RD AVE / FRANKLIN BLVD,4,4B        ,969,TOWED/STORED VEHICLE,7000,38.53184858,-121.473503
01/12/2006 16:38,23RD AVE / FRANKLIN BLVD,4,4B        ,969,TOWED/STORED VEHICLE,7000,38.53184858,-121.473503
01/12/2006 16:41,FRANKLIN BLVD / 26TH AVE,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52904451,-121.4727965
01/12/2006 16:53,VALLEY HI DR / MACK RD,5,5C        ,1606,TOWED/STORED VEHICLE,7000,38.47421612,-121.42717
01/12/2006 16:57,2711 21ST AVE,4,4B        ,958,10851 VC AUTO THEFT LOCATE,2404,38.53405028,-121.4776224
01/12/2006 16:58,99 CAFARO CIR,1,1A        ,333,TOWED/STORED VEHICLE,7000,38.63816052,-121.5365208
01/12/2006 17:00,1689 ARDEN WAY,2,2C        ,619,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.60154457,-121.42747
01/12/2006 17:00,2574 MILLCREEK DR,1,1B        ,443,10851(A)VC TAKE VEH W/O OWNER,2404,38.61058078,-121.5002858
01/12/2006 17:00,1601 ARDEN WAY,2,2C        ,618,484 PETTY THEFT-SHOPLIFT,2303,38.60240036,-121.4295032
01/12/2006 17:00,2261 DEL PASO RD,1,1A        ,126,475(A)PC POSS FORGED CHK/NOTE,2506,38.65603463,-121.5152564
01/12/2006 17:00,2200 P ST,3,3B        ,767,594(B)(2)(A)VANDALISM GRAF-400,2999,38.56907718,-121.4799892
01/12/2006 17:00,7952 GRANDSTAFF DR,5,5C        ,1623,459 PC  BURGLARY VEHICLE,2299,38.46712113,-121.4289453
01/12/2006 17:10,1010 8TH ST,3,3M        ,742,BATTERY - I RPT,7000,38.58076474,-121.4963282
01/12/2006 17:10,921 K ST,3,3M        ,744,1551(A) FUGITIVE FROM JUSTICE,4902,38.5796521,-121.4943141
01/12/2006 17:14,6441 ROMACK CIR,4,4B        ,1333,WARRANT SERVED - I RPT,7000,38.51063877,-121.4912627
01/12/2006 17:15,25TH ST / K ST,3,3B        ,748,415(3) PC DIST PEACE OFF WORDS,5399,38.57381016,-121.4736865
01/12/2006 17:21,4221 NORWOOD AVE,2,2A        ,232,484 PC PETTY THEFT,2399,38.64444404,-121.4576293
01/12/2006 17:25,3900 MARTIN LUTHER KING JR BLVD,6,6A        ,1051,11378 HS POSS/SALE AMPHETAMINE,3571,38.5392541,-121.4650574
01/12/2006 17:26,FRANKLIN BLVD / 21ST AVE,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.53366299,-121.4739615
01/12/2006 17:30,7 GLENVILLE CIR,3,3C        ,899,10851(A)VC TAKE VEH W/O OWNER,2404,38.56143749,-121.3867789
01/12/2006 17:30,1511 WATERWHEEL DR,1,1B        ,444,10851(A)VC TAKE VEH W/O OWNER,2404,38.61112645,-121.4931565
01/12/2006 17:30,NORWOOD BYP / GROVE AVE,2,2B        ,551,10851(A)VC TAKE VEH W/O OWNER,2404,38.61302483,-121.4593557
01/12/2006 17:37,17TH ST / D ST,3,3B        ,716,11379(A)HS SELL/TRANSP AMPHET,3570,38.58431639,-121.4810431
01/12/2006 17:49,14TH AVE / 60TH ST,6,6B        ,1058,TRAFFIC-ACCIDENT INJURY,5400,38.53951607,-121.4352432
01/12/2006 17:51,PHOENIX PARK DR / RESTORATION CT,5,5B        ,1602,TRAFFIC - I RPT,7000,38.48648604,-121.4558032
01/12/2006 17:55,2425 52ND AVE,4,4B        ,1346,12031(A)(1)PC LOADED GUN/PUB-M,5212,38.50487902,-121.4816448
01/12/2006 18:00,6171 CUSHING WAY,5,5C        ,1623,10851(A)VC TAKE VEH W/O OWNER,2404,38.46831178,-121.4309511
01/12/2006 18:00,19 HOOPA CT,6,6C        ,1132,10851(A)VC TAKE VEH W/O OWNER,2404,38.53506546,-121.417634
01/12/2006 18:00,6201 ELVAS AVE,3,3C        ,847,459 PC  BURGLARY BUSINESS,2203,38.5584422,-121.4281865
01/12/2006 18:00,211 30TH ST,3,3C        ,801,459 PC  BURGLARY BUSINESS,2203,38.58138835,-121.4622017
01/12/2006 18:00,6366 MACK RD,5,5C        ,1623,LOST PROPERTY-MATRICULA I RPT,7000,38.47295223,-121.4281268
01/12/2006 18:06,6300 MACK RD,5,5C        ,1623,211 PC  ROBBERY UNSPECIFIED,1299,38.47316243,-121.4289878
01/12/2006 18:06,DEL PASO BLVD / ARDEN WAY,2,2C        ,602,12020(A)1) PROHIBITED FIREARM,5212,38.60643063,-121.4585133
01/12/2006 18:07,2711 50TH AVE,4,4B        ,1336,TOWED/STORED VEH-14602.6,7000,38.50718879,-121.4768614
01/12/2006 18:23,1715 16TH ST,3,3B        ,766,594(B)(2)(A) VANDALISM/ -$400,2999,38.57007662,-121.4886003
01/12/2006 18:30,3402 ZALEMA WAY,1,1A        ,343,10851(A)VC TAKE VEH W/O OWNER,2404,38.62817573,-121.5391236
01/12/2006 18:30,6201 ELVAS AVE,3,3C        ,847,10851(A)VC TAKE VEH W/O OWNER,2404,38.5584422,-121.4281865
01/12/2006 18:30,17TH ST / S ST,3,3A        ,775,459 PC  BURGLARY VEHICLE,2299,38.56783954,-121.4881721
01/12/2006 19:00,7951 TANTURA WAY,5,5A        ,1512,10851(A)VC TAKE VEH W/O OWNER,2404,38.47337967,-121.490763
01/12/2006 19:00,1025 ALHAMBRA BLVD,3,3C        ,841,666 PC PETTY THEFT W/PRI CONV,2399,38.57188611,-121.4648897
01/12/2006 19:00,24TH ST / 47TH AVE,4,4B        ,1326,476 PC PASS FICTICIOUS CHECK,2501,38.51087148,-121.4830552
01/12/2006 19:00,4661 JOAQUIN WAY,4,4B        ,967,487(A) GRAND THEFT-INSIDE,2308,38.53212412,-121.4908928
01/12/2006 19:00,1630 S ST,3,3A        ,775,484 PC PETTY THEFT,2399,38.56769563,-121.4885404
01/12/2006 19:00,17TH ST / S ST,3,3A        ,775,459 PC  BURGLARY VEHICLE,2299,38.56783954,-121.4881721
01/12/2006 19:15,8841 GARDEN GLEN WAY,3,3C        ,1106,484 PETTY THEFT/LICENSE PLATE,2399,38.55494654,-121.3791447
01/12/2006 19:17,6911 LEMON HILL AVE,6,6C        ,1403,MISCELLANEOUS I RPT (ZMISC),7000,38.51639588,-121.4231443
01/12/2006 19:24,1015 V ST,3,3A        ,784,484 PETTY THEFT/LICENSE PLATE,2399,38.56725848,-121.4984557
01/12/2006 19:30,5TH ST / I ST,3,3M        ,732,CASUALTY REPORT,7000,38.58316799,-121.4996207
01/12/2006 19:53,HOGAN DR / 24TH ST,4,4B        ,1336,3056 PAROLE VIO - I RPT,7000,38.50913035,-121.4830084
01/12/2006 19:55,ELDER CREEK RD / 75TH ST,6,6C        ,1422,11359 HS POSS FOR SALE MARIJ,3560,38.51054067,-121.415863
01/12/2006 20:00,2250 CORMORANT WAY,2,2C        ,606,459 PC  BURGLARY VEHICLE,2299,38.60719135,-121.4265847
01/12/2006 20:00,7067 MAITA CIR,6,6C        ,1112,594(B)(1)PC  VANDALISM +$400,2999,38.54023875,-121.4219971
01/12/2006 20:00,18TH ST / K ST,3,3M        ,746,459 PC  BURGLARY VEHICLE,2299,38.57629892,-121.4830358
01/12/2006 20:08,FOREST PKWY / FRANKLIN BLVD,5,5B        ,1602,TOWED/STORED VEH-14602.6,7000,38.4875421,-121.4549812
01/12/2006 20:15,100 BICENTENNIAL CIR,3,3C        ,1102,11357(B)HS POSS -28.5GR MARIJ,3562,38.55342594,-121.4043498
01/12/2006 20:20,1101 21ST ST,3,3B        ,747,11350(A)HS POSS CNTRL SUBST,3532,38.57499264,-121.4789247
01/12/2006 20:32,7720 FRUITRIDGE RD,6,6C        ,1405,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.52472204,-121.4134015
01/12/2006 20:40,665 41ST ST,3,3C        ,824,11364 HS POSS DRUG PARAPH,3599,38.57251407,-121.4494805
01/12/2006 20:41,3100 BROADWAY,6,6A        ,1011,242 PC  BATTERY CIVILIAN,1313,38.55555724,-121.4723384
01/12/2006 21:00,2840 14TH AVE,4,4B        ,958,MISSING PERSON,7000,38.53955707,-121.4760613
01/12/2006 21:00,6 INCA CT,1,1C        ,428,10851(A)VC TAKE VEH W/O OWNER,2404,38.61923472,-121.4812614
01/12/2006 21:00,4552 DEL RIO RD,4,4A        ,955,10851(A)VC TAKE VEH W/O OWNER,2404,38.53502991,-121.5043072
01/12/2006 21:00,3201 AZEVEDO DR,1,1B        ,410,10851(A)VC TAKE VEH W/O OWNER,2404,38.62504244,-121.5102971
01/12/2006 21:00,4874 BANDALIN WAY,5,5B        ,1621,459 PC  BURGLARY RESIDENCE,2204,38.46792527,-121.4434966
01/12/2006 21:00,291 MENARD CIR,1,1A        ,136,BOMBS/THREATS/EXPLOSIV- I RPT,7000,38.6649083,-121.4975722
01/12/2006 21:00,35TH AVE / FREEPORT BLVD,4,4C        ,1302,NON INJ HR/MAIL OUT REPORT,7000,38.52042714,-121.4986029
01/12/2006 21:03,2890 GROVE AVE,2,2B        ,541,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.62009985,-121.4590851
01/12/2006 21:07,BOWLES ST / OAKMONT ST,2,2B        ,563,TOWED/STORED VEH-14602.6,7000,38.61384139,-121.4508169
01/12/2006 21:15,ARENA BLVD / E COMMERCE WAY,1,1A        ,305,20001(A) VC HIT/RUN INJ/DEATH,5401,38.64299789,-121.5194346
01/12/2006 21:29,FRANKLIN BLVD / MACK RD,5,5B        ,1603,23103(A) RECKLESS ON HIGHWAY,5499,38.47429277,-121.4503108
01/12/2006 21:35,2200 DEL PASO BLVD,2,2C        ,603,11377(A)HS POSS AMPHETAMINES,3572,38.60990782,-121.4505252
01/12/2006 21:35,151 SEAVEY CIR,4,4A        ,912,HARASSMENT - I RPT,7000,38.56133787,-121.5131614
01/12/2006 21:45,1031 K ST,3,3M        ,744,5150 WI DANGER SELF/OTHERS,7000,38.57874934,-121.4919558
01/12/2006 21:48,VALLEY HI DR / BAMFORD DR,5,5C        ,1624,11359 HS POSS FOR SALE MARIJ,3560,38.4706931,-121.4271773
01/12/2006 21:51,240 CAPPUCINO WAY,2,2A        ,212,5150 WI DANGER SELF/OTHERS,7000,38.65741543,-121.4640303
01/12/2006 22:00,RICK HEINRICH CIR / HONOR PKWY,1,1A        ,106,10851(A)VC TAKE VEH W/O OWNER,2404,38.68025769,-121.5045087
01/12/2006 22:00,1519 U ST,3,3A        ,785,459 PC  BURGLARY RESIDENCE,2204,38.56647048,-121.4909275
01/12/2006 22:11,FRANKLIN BLVD / SUTTERVILLE RD,4,4B        ,937,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.54106323,-121.47576
01/12/2006 22:30,2210 LEJANO WAY,1,1B        ,410,10851(A)VC TAKE VEH W/O OWNER,2404,38.6237857,-121.513771
01/12/2006 22:52,5540 BAMFORD DR,5,5B        ,1622,594(B)(2)(A) VANDALISM/ -$400,2999,38.47078576,-121.4370963
01/12/2006 22:55,BROADWAY / 28TH ST,4,4A        ,908,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.55735796,-121.4764341
01/12/2006 22:59,3565 9TH AVE,6,6A        ,1031,594(B)(2)(A) VANDALISM/ -$400,2999,38.54438547,-121.4684595
01/12/2006 23:00,1688 VALLARTA CIR,1,1B        ,401,10851(A)VC TAKE VEH W/O OWNER,2404,38.62989225,-121.4982215
01/12/2006 23:12,CENTER PKWY / MACK RD,5,5B        ,1606,23153(A) VC DUI CAUSE INJURY,5404,38.47425283,-121.4368769
01/12/2006 23:22,3231 DEL MAR WAY,2,2B        ,545,5150 WI DANGER SELF/OTHERS,7000,38.62704884,-121.4352848
01/12/2006 23:38,1531 BREWERTON DR,1,1C        ,425,215(A) PC    CARJACKING,1212,38.61701338,-121.4962227
01/12/2006 23:39,3138 1ST AVE,6,6A        ,1011,417(A)1) PC BRANDISH NON-GUN,5212,38.55464254,-121.4722717
01/13/2006 00:00,468 PIMENTEL WAY,4,4C        ,1282,594(B)(1)PC  VANDALISM +$400,2999,38.49162504,-121.543006
01/13/2006 00:00,2740 CONNIE DR,2,2C        ,568,459 PC  BURGLARY BUSINESS,2203,38.61624915,-121.4202994
01/13/2006 00:00,8101 COSUMNES RIVER BLVD,5,5C        ,1639,484G(B) PC ACCESS CARD FRAUD,2605,38.45718227,-121.4133413
01/13/2006 00:00,1112 C ST,3,3A        ,714,1708 US   THEFT OF MAIL,2310,38.587136,-121.4883415
01/13/2006 00:00,825 35TH ST,3,3C        ,832,530.5 PC USE PERSONAL ID INFO,2604,38.57307015,-121.4590954
01/13/2006 00:00,1941 DELAFIELD WAY,1,1A        ,136,530.5 PC USE PERSONAL ID INFO,2604,38.66253327,-121.5027127
01/13/2006 00:01,7538 TAMOSHANTER WAY,5,5A        ,1393,484 PETTY THEFT/LICENSE PLATE,2399,38.48429181,-121.4882258
01/13/2006 00:01,1100 17TH ST,3,3M        ,746,CASUALTY REPORT,7000,38.57642774,-121.4848294
01/13/2006 00:01,1017 10TH ST,3,3M        ,744,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.57957708,-121.4934856
01/13/2006 00:01,3141 LEMITAR WAY,1,1B        ,411,484G(B) PC ACCESS CARD FRAUD,2605,38.62376224,-121.5088602
01/13/2006 00:09,1940 65TH ST,3,3C        ,856,594(B)(2)(A) VANDALISM/ -$400,2999,38.55124956,-121.4279854
01/13/2006 00:28,3728 DIDCOT CIR,2,2A        ,501,243(B) PC  BATTERY - OFFICER,1313,38.63592285,-121.4598647
01/13/2006 01:12,2136 68TH AVE,5,5A        ,1383,TRAFFIC-ACCIDENT-NON INJURY,5400,38.48916359,-121.4901998
01/13/2006 01:12,2612 2ND AVE,4,4A        ,918,11364 HS POSS DRUG PARAPH,3599,38.55415996,-121.4803182
01/13/2006 01:30,1615 CORMORANT WAY,2,2C        ,606,10851 VC AUTO THEFT LOCATE,2404,38.6069517,-121.4292113
01/13/2006 01:30,65TH ST / 11TH AVE,6,6B        ,1121,TOWED/STORED VEHICLE,7000,38.54238493,-121.4278431
01/13/2006 01:31,STAR THISTLE WAY / SHORTWAY DR,5,5C        ,1644,10851 VC AUTO THEFT LOCATE,2404,38.45421346,-121.4392522
01/13/2006 01:49,JIBBOOM ST / RICHARDS BLVD,3,3A        ,721,11377(A)HS POSS AMPHETAMINES,3572,38.59667389,-121.5056982
01/13/2006 01:59,STOCKTON BLVD / MACK RD,5,5C        ,1607,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.47433721,-121.4189709
01/13/2006 02:00,2917 23RD ST,4,4A        ,917,459 PC  BURGLARY VEHICLE,2299,38.55211324,-121.4843929
01/13/2006 02:21,33RD ST / 1ST AVE,6,6A        ,1012,11377(A)HS POSS AMPHETAMINES,3572,38.55442719,-121.4702136
01/13/2006 02:30,H ST / 13TH ST,3,3A        ,725,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.58135818,-121.4882605
01/13/2006 02:37,4319 13TH AVE,6,6A        ,1053,243(D) PC BATT/CIVILIAN W/INJ,1315,38.54041688,-121.4559025
01/13/2006 02:47,3728 DIDCOT CIR,2,2A        ,501,242 PC  BATTERY CIVILIAN,1313,38.63592285,-121.4598647
01/13/2006 02:48,L ST / 15TH ST,3,3M        ,745,CASUALTY REPORT,7000,38.57626112,-121.4875031
01/13/2006 03:00,675 53RD ST,3,3C        ,825,10851(A)VC TAKE VEH W/O OWNER,2404,38.5694759,-121.437248
01/13/2006 03:00,8566 HERMITAGE WAY,5,5C        ,1653,594(B)(1)PC  VANDALISM +$400,2999,38.44809336,-121.4270617
01/13/2006 03:03,HAWTHORNE ST / LAMPASAS AVE,2,2B        ,551,2800.2(A) VC EVADING/RECKLESS,5499,38.61502086,-121.4581226
01/13/2006 03:30,EL MONTE AVE / FERNLEY AVE,2,2C        ,602,20002(A) HIT/RUN,5401,38.60671206,-121.4605654
01/13/2006 04:15,6TH ST / H ST,3,3A        ,732,TOWED/STORED VEH-14602.6,7000,38.58390985,-121.4978243
01/13/2006 04:20,6698 MACK RD,5,5C        ,1624,TOWED/STORED VEH-14602.6,7000,38.47381246,-121.4260625
01/13/2006 04:30,FLORIN RD / 25TH ST,4,5A        ,1356,10851(A)VC TAKE VEH W/O OWNER,2404,38.49576768,-121.4803518
01/13/2006 05:15,1571 12TH AVE,4,4A        ,946,594(B)(1)PC  VANDALISM +$400,2999,38.54485146,-121.4990502
01/13/2006 06:30,400 22ND ST,3,3B        ,717,459 PC  BURGLARY RESIDENCE,2204,38.58245916,-121.4747386
01/13/2006 06:30,6720 RANCHO PICO WAY,6,6C        ,1443,459 PC  BURGLARY RESIDENCE,2204,38.50958079,-121.4248698
01/13/2006 06:57,430 16TH ST,3,3A        ,715,MISCELLANEOUS I RPT (ZMISC),7000,38.58395418,-121.4829418
01/13/2006 07:00,3637 DRY CREEK RD,2,2A        ,514,484 PETTY THEFT/LICENSE PLATE,2399,38.63437819,-121.4387627
01/13/2006 07:00,2645 21ST AVE,4,4B        ,958,459 PC  BURGLARY-UNSPECIFIED,2299,38.53403303,-121.4804997
01/13/2006 07:30,55 HIDDEN LAKE CIR,4,4C        ,1282,459 PC  BURGLARY RESIDENCE,2204,38.49549417,-121.5465242
01/13/2006 07:30,20 HOOPA CT,6,6C        ,1132,459 PC  BURGLARY VEHICLE,2299,38.53505117,-121.4169769
01/13/2006 07:30,2010 K ST,3,3B        ,746,487(A) PC GRAND THEFT,2303,38.57517889,-121.4800392
01/13/2006 07:36,2251 IRVIN WAY,4,4B        ,967,148.1(A)PC FALSE REPT OF BOMB,4803,38.53047919,-121.4871361
01/13/2006 07:45,216 MAJORCA CIR,5,5B        ,1631,459 PC  BURGLARY RESIDENCE,2204,38.46308183,-121.4407368
01/13/2006 07:55,1781 HERITAGE LN,2,2C        ,626,459 PC  BURGLARY VEHICLE,2299,38.59773592,-121.4330466
01/13/2006 07:56,236 JIBBOOM ST,3,3A        ,721,5150 WI DANGER SELF/OTHERS,7000,38.594323,-121.505613
01/13/2006 08:00,2520 PHYLLIS AVE,4,4B        ,969,10851(A)VC TAKE VEH W/O OWNER,2404,38.53085426,-121.4807291
01/13/2006 08:00,7688 20TH AVE,6,6C        ,1132,MISSING PERSON,7000,38.53272069,-121.4155102
01/13/2006 08:00,2250 68TH AVE,5,5A        ,1384,242 PC  BATTERY CIVILIAN,1313,38.48934244,-121.4859396
01/13/2006 08:00,5620 SORENTO RD,1,1C        ,107,530.5 PC USE PERSONAL ID INFO,2604,38.66946015,-121.4836208
01/13/2006 08:00,5620 SORENTO RD,1,1C        ,107,484J PC PUBLISH CARD INFO,2605,38.66946015,-121.4836208
01/13/2006 08:08,AMHERST ST / 64TH AVE,5,5A        ,1361,TRAFFIC-ACCIDENT INJURY,5400,38.49221076,-121.5051808
01/13/2006 08:30,1650 RESPONSE RD,2,2C        ,628,10851(A)VC TAKE VEH W/O OWNER,2404,38.59657483,-121.4303406
01/13/2006 08:30,4451 GATEWAY PARK BLVD,1,1A        ,306,PETTY THEFT - I RPT,7000,38.65407136,-121.5048798
01/13/2006 08:35,521 INDIANA AVE,1,1C        ,429,653M(A) PC OBSCENE/THREAT CALL,5309,38.61972393,-121.4746566
01/13/2006 08:40,2630 TAFT ST,2,2B        ,564,484 PC PETTY THEFT,2399,38.61364029,-121.4369555
01/13/2006 08:45,6879 14TH AVE,6,6C        ,1121,GANG ACTIVITY - I RPT,7000,38.54146972,-121.4254625
01/13/2006 08:45,SEAMAS AVE / RIVERSIDE BLVD,4,4A        ,1203,TOWED/STORED VEHICLE,7000,38.52594221,-121.52225
01/13/2006 09:00,2395 GIBSON ST,2,2C        ,602,MISSING PERSON,7000,38.60992565,-121.4578044
01/13/2006 09:00,1590 W EL CAMINO AVE,1,1B        ,444,459 PC  BURGLARY VEHICLE,2299,38.61236933,-121.4973299
01/13/2006 09:00,J ST / 7TH ST,3,3M        ,732,459 PC  BURGLARY VEHICLE,2299,38.58137649,-121.4974538
01/13/2006 09:00,1 DEERTREE CT,5,5B        ,1616,MISSING PERSON,7000,38.46910016,-121.4613879
01/13/2006 09:00,24TH ST / FLORIN RD,4,5A        ,1356,LOST PROPERTY - I RPT,7000,38.49575914,-121.4827348
01/13/2006 09:00,18 BETHANY CT,5,5C        ,1637,10851(A)VC TAKE VEH W/O OWNER,2404,38.46714906,-121.4213101
01/13/2006 09:00,3301 LONG BRANCH CT,1,1B        ,401,484 PC   PETTY THEFT/INSIDE,2308,38.62825953,-121.5093788
01/13/2006 09:00,2395 GIBSON ST,2,2C        ,602,MISSING PERSON,7000,38.60992565,-121.4578044
01/13/2006 09:09,32ND ST / 19TH AVE,6,6A        ,1061,10851 VC AUTO THEFT LOCATE,2404,38.53540586,-121.4725782
01/13/2006 09:19,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
01/13/2006 09:30,2120 10TH ST,3,3A        ,784,459 PC  BURGLARY RESIDENCE,2204,38.56756469,-121.4994153
01/13/2006 09:30,6701 CASA DEL ESTE WAY,6,6C        ,1443,MISSING PERSON,7000,38.50843245,-121.4253159
01/13/2006 09:32,777 ALAMOS AVE,2,2B        ,543,290(F)1 W/I 5 DAYS ADD CHANGE,3699,38.62053425,-121.4487142
01/13/2006 09:33,CARMELITA AVE / RIO LINDA BLVD,2,2B        ,523,211 PC  ROBBERY UNSPECIFIED,1299,38.62968232,-121.446116
01/13/2006 09:45,5770 FREEPORT BLVD,4,4C        ,985,GANG ACTIVITY - I RPT,7000,38.52199137,-121.4990149
01/13/2006 09:46,8174 ELDER CREEK RD,6,6C        ,1446,10851 VC AUTO THEFT LOCATE,2404,38.51048773,-121.406008
01/13/2006 09:49,6715 GLORIA DR,4,4C        ,1272,GANG ACTIVITY - I RPT,7000,38.50298477,-121.5346969
01/13/2006 09:50,NORWOOD AVE / CARROLL AVE,2,2B        ,532,211 PC  ROBBERY UNSPECIFIED,1299,38.62692723,-121.4569435
01/13/2006 09:50,35TH ST / 3RD AVE,6,6A        ,1013,MISCELLANEOUS I RPT (ZMISC),7000,38.55155803,-121.4684935
01/13/2006 09:57,2010 BONAVISTA WAY,5,5A        ,1502,23103(A) RECKLESS ON HIGHWAY,5499,38.47575377,-121.4923774
01/13/2006 10:00,6252 PANTANO DR,6,6C        ,1422,MISSING PERSON,7000,38.51293868,-121.423686
01/13/2006 10:00,8476 W STOCKTON BLVD,5,5C        ,1654,459 PC  BURGLARY RESIDENCE,2204,38.44924246,-121.4087833
01/13/2006 10:00,2471 AMERICAN RIVER DR,3,3C        ,877,459 PC  BURGLARY RESIDENCE,2204,38.56931527,-121.405123
01/13/2006 10:00,505 10TH ST,3,3A        ,724,484 PC  PETTY THEFT/ OUTSIDE,2309,38.58532585,-121.490702
01/13/2006 10:30,9TH ST / K ST,3,3M        ,744,484 PC PETTY THEFT,2399,38.579563,-121.4952908
01/13/2006 10:30,2591 EDGEWATER RD,2,2B        ,551,417(A)1) PC BRANDISH NON-GUN,5212,38.61435132,-121.4629401
01/13/2006 10:45,1723 BOWLING GREEN DR,2,2C        ,606,459 PC  BURGLARY RESIDENCE,2204,38.60650209,-121.4254704
01/13/2006 10:50,2081 EXPEDITION WAY,5,5A        ,1512,459 PC  BURGLARY RESIDENCE,2204,38.47387328,-121.489991
01/13/2006 10:51,6715 GLORIA DR,4,4C        ,1272,GANG ACTIVITY - I RPT,7000,38.50298477,-121.5346969
01/13/2006 11:00,200 Q ST,3,3A        ,762,10855 VC LSE/RENT NOT RETURNED,2404,38.57498453,-121.5071707
01/13/2006 11:03,151 DEL VERDE CIR,1,1B        ,412,POSSIBLE MENTAL - I RPT,7000,38.62715545,-121.5016083
01/13/2006 11:09,2700 STONECREEK DR,1,1B        ,435,10851(A)VC TAKE VEH W/O OWNER,2404,38.61536788,-121.4948028
01/13/2006 11:15,13TH ST / LARKIN WAY,4,4A        ,905,459 PC  BURGLARY VEHICLE,2299,38.55973557,-121.4974104
